calling connect
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.243245
dist: 0.243245
dist: 0.246928
dist: 0.246928
dist: 0.243245
dist: 0.243245
dist: 0.243245
dist: 0.251783
dist: 0.251783
dist: 0.221147
dist: 0.221147
dist: 0.246928
dist: 0.243245
dist: 0.248770
dist: 0.211939
dist: 0.245087
dist: 0.239562
dist: 0.248770
dist: 0.243245
dist: 0.246928
dist: 0.239562
dist: 0.248770
dist: 0.239562
dist: 0.245087
dist: 0.248770
dist: 0.251783
dist: 0.241404
dist: 0.243245
dist: 0.241404
dist: 0.237721
dist: 0.208256
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.219305
dist: 0.246928
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.241404
dist: 0.251783
dist: 0.246928
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.243245
dist: 0.243245
dist: 0.241404
dist: 0.222988
dist: 0.239562
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.239562
dist: 0.246928
dist: 0.248770
dist: 0.243245
dist: 0.243245
dist: 0.251783
dist: 0.246928
dist: 0.245087
dist: 0.251783
dist: 0.243245
dist: 0.251783
dist: 0.246928
dist: 0.245087
dist: 0.246928
dist: 0.221147
dist: 0.245087
dist: 0.243245
dist: 0.243245
dist: 0.248770
dist: 0.215622
dist: 0.239562
dist: 0.245087
dist: 0.241404
dist: 0.245087
dist: 0.219305
dist: 0.206414
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.237721
dist: 0.245087
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.239562
dist: 0.243245
dist: 0.235879
dist: 0.243245
dist: 0.248770
dist: 0.241404
dist: 0.239562
dist: 0.251783
dist: 0.248770
dist: 0.245087
dist: 0.235879
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.257155
dist: 0.243245
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.243245
dist: 0.239562
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.243245
dist: 0.243245
dist: 0.237721
dist: 0.248770
dist: 0.251783
dist: 0.243245
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.239562
dist: 0.235879
dist: 0.243245
dist: 0.245087
dist: 0.239562
dist: 0.235879
dist: 0.248770
dist: 0.245087
dist: 0.243245
dist: 0.243245
dist: 0.243245
dist: 0.248770
dist: 0.243245
dist: 0.248770
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.246928
dist: 0.241404
dist: 0.246928
dist: 0.248770
dist: 0.246928
dist: 0.239562
dist: 0.246928
dist: 0.234038
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.243245
dist: 0.213781
dist: 0.213781
dist: 0.241404
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.237721
dist: 0.245087
dist: 0.246928
dist: 0.219305
dist: 0.243245
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.239562
dist: 0.243245
dist: 0.234038
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.243245
dist: 0.241404
dist: 0.241404
dist: 0.235879
dist: 0.217464
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.215622
dist: 0.248770
dist: 0.243245
dist: 0.237721
dist: 0.245087
dist: 0.219305
dist: 0.245087
dist: 0.222988
dist: 0.243245
dist: 0.245087
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.246928
dist: 0.243245
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.246928
dist: 0.248770
dist: 0.246928
dist: 0.243245
dist: 0.210097
dist: 0.245087
dist: 0.245087
dist: 0.241404
dist: 0.248770
dist: 0.246928
dist: 0.246928
dist: 0.243245
dist: 0.246928
dist: 0.246928
dist: 0.241404
dist: 0.234038
dist: 0.237721
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.219305
dist: 0.248770
dist: 0.245087
dist: 0.248770
dist: 0.221147
dist: 0.246928
dist: 0.245087
dist: 0.246928
dist: 0.239562
dist: 0.257155
dist: 0.241404
dist: 0.232196
dist: 0.248770
dist: 0.246928
dist: 0.251783
dist: 0.241404
dist: 0.245087
dist: 0.239562
dist: 0.246928
dist: 0.237721
dist: 0.245087
dist: 0.245087
dist: 0.237721
dist: 0.243245
dist: 0.246928
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.241404
dist: 0.248770
dist: 0.243245
dist: 0.239562
dist: 0.251783
dist: 0.248770
dist: 0.246928
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.243245
dist: 0.241404
dist: 0.245087
dist: 0.217464
dist: 0.235879
dist: 0.241404
dist: 0.235879
dist: 0.222988
dist: 0.219305
dist: 0.248770
dist: 0.219305
dist: 0.248770
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.248770
dist: 0.246928
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.243245
dist: 0.248770
dist: 0.241404
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.241404
dist: 0.243245
dist: 0.222988
dist: 0.248770
dist: 0.211939
dist: 0.239562
dist: 0.245087
dist: 0.241404
dist: 0.245087
dist: 0.217464
dist: 0.246928
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.245087
dist: 0.239562
dist: 0.246928
dist: 0.245087
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.234038
dist: 0.251783
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.246928
dist: 0.248770
dist: 0.246928
dist: 0.237721
dist: 0.243245
dist: 0.248770
dist: 0.248770
dist: 0.239562
dist: 0.215622
dist: 0.241404
dist: 0.248770
dist: 0.248770
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.248770
dist: 0.245087
dist: 0.241404
dist: 0.245087
dist: 0.235879
dist: 0.245087
dist: 0.251783
dist: 0.245087
dist: 0.241404
dist: 0.246928
dist: 0.248770
dist: 0.245087
dist: 0.219305
dist: 0.239562
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.210097
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.243245
dist: 0.262526
dist: 0.246928
dist: 0.248770
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.243245
dist: 0.243245
dist: 0.217464
dist: 0.221147
dist: 0.245087
dist: 0.239562
dist: 0.246928
dist: 0.243245
dist: 0.219305
dist: 0.245087
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.246928
dist: 0.237721
dist: 0.217464
dist: 0.239562
dist: 0.246928
dist: 0.246928
dist: 0.222988
dist: 0.241404
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.245087
dist: 0.241404
dist: 0.248770
dist: 0.245087
dist: 0.243245
dist: 0.246928
dist: 0.245087
dist: 0.221147
dist: 0.248770
dist: 0.246928
dist: 0.246928
dist: 0.243245
dist: 0.248770
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.246928
dist: 0.215622
dist: 0.237721
dist: 0.248770
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.243245
dist: 0.217464
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.219305
dist: 0.245087
dist: 0.245087
dist: 0.217464
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.241404
dist: 0.248770
dist: 0.248770
dist: 0.239562
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.239562
dist: 0.245087
dist: 0.243245
dist: 0.239562
dist: 0.245087
dist: 0.221147
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.248770
dist: 0.239562
dist: 0.219305
dist: 0.245087
dist: 0.221147
dist: 0.243245
dist: 0.243245
dist: 0.246928
dist: 0.217464
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.219305
dist: 0.215622
dist: 0.245087
dist: 0.248770
dist: 0.241404
dist: 0.246928
dist: 0.245087
dist: 0.248770
dist: 0.243245
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.241404
dist: 0.239562
dist: 0.245087
dist: 0.248770
dist: 0.246928
dist: 0.251783
dist: 0.245087
dist: 0.241404
dist: 0.246928
dist: 0.245087
dist: 0.215622
dist: 0.243245
dist: 0.245087
dist: 0.235879
dist: 0.243245
dist: 0.217464
dist: 0.246928
dist: 0.243245
dist: 0.245087
dist: 0.239562
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.241404
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.217464
dist: 0.245087
dist: 0.245087
dist: 0.217464
dist: 0.241404
dist: 0.248770
dist: 0.235879
dist: 0.246928
dist: 0.246928
dist: 0.248770
dist: 0.221147
dist: 0.245087
dist: 0.243245
dist: 0.217464
dist: 0.241404
dist: 0.241404
dist: 0.243245
dist: 0.243245
dist: 0.243245
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.243245
dist: 0.213781
dist: 0.245087
dist: 0.237721
dist: 0.241404
dist: 0.248770
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.241404
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.241404
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.217464
dist: 0.211939
dist: 0.243245
dist: 0.219305
dist: 0.239562
dist: 0.246928
dist: 0.239562
dist: 0.237721
dist: 0.243245
dist: 0.246928
dist: 0.243245
dist: 0.246928
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.243245
dist: 0.251783
dist: 0.239562
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.248770
dist: 0.241404
dist: 0.248770
dist: 0.243245
dist: 0.241404
dist: 0.246928
dist: 0.248770
dist: 0.208256
dist: 0.215622
dist: 0.251783
dist: 0.245087
dist: 0.246928
dist: 0.243245
dist: 0.241404
dist: 0.245087
dist: 0.237721
dist: 0.246928
dist: 0.245087
dist: 0.243245
dist: 0.248770
dist: 0.241404
dist: 0.246928
dist: 0.245087
dist: 0.237721
dist: 0.245087
dist: 0.243245
dist: 0.248770
dist: 0.241404
dist: 0.228513
dist: 0.246928
dist: 0.241404
dist: 0.246928
dist: 0.241404
dist: 0.239562
dist: 0.219305
dist: 0.239562
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.246928
dist: 0.251783
dist: 0.245087
dist: 0.245087
dist: 0.237721
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.239562
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.248770
dist: 0.219305
dist: 0.241404
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.243245
dist: 0.241404
dist: 0.248770
dist: 0.241404
dist: 0.241404
dist: 0.239562
dist: 0.248770
dist: 0.213781
dist: 0.243245
dist: 0.245087
dist: 0.241404
dist: 0.243245
dist: 0.243245
dist: 0.213781
dist: 0.246928
dist: 0.243245
dist: 0.243245
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.245087
dist: 0.248770
dist: 0.235879
dist: 0.241404
dist: 0.239562
dist: 0.245087
dist: 0.245087
dist: 0.235879
dist: 0.243245
dist: 0.246928
dist: 0.241404
dist: 0.246928
dist: 0.243245
dist: 0.246928
dist: 0.245087
dist: 0.211939
dist: 0.245087
dist: 0.248770
dist: 0.245087
dist: 0.248770
dist: 0.217464
dist: 0.219305
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.251783
dist: 0.248770
dist: 0.211939
dist: 0.241404
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.235879
dist: 0.246928
dist: 0.217464
dist: 0.245087
dist: 0.243245
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.243245
dist: 0.245087
dist: 0.243245
dist: 0.241404
dist: 0.245087
dist: 0.239562
dist: 0.246928
dist: 0.243245
dist: 0.251783
dist: 0.222988
dist: 0.241404
dist: 0.245087
dist: 0.235879
dist: 0.245087
dist: 0.243245
dist: 0.243245
dist: 0.211939
dist: 0.243245
dist: 0.257155
dist: 0.243245
dist: 0.239562
dist: 0.245087
dist: 0.237721
dist: 0.245087
dist: 0.206414
dist: 0.243245
dist: 0.246928
dist: 0.241404
dist: 0.243245
dist: 0.245087
dist: 0.243245
dist: 0.248770
dist: 0.267897
dist: 0.245087
dist: 0.248770
dist: 0.217464
dist: 0.239562
dist: 0.241404
dist: 0.215622
dist: 0.243245
dist: 0.248770
dist: 0.241404
dist: 0.257155
dist: 0.248770
dist: 0.248770
dist: 0.245087
dist: 0.245087
dist: 0.232196
dist: 0.251783
dist: 0.243245
dist: 0.237721
dist: 0.239562
dist: 0.245087
dist: 0.248770
dist: 0.243245
dist: 0.243245
dist: 0.246928
dist: 0.248770
dist: 0.245087
dist: 0.245087
dist: 0.219305
dist: 0.246928
dist: 0.248770
dist: 0.237721
dist: 0.245087
dist: 0.246928
dist: 0.221147
dist: 0.243245
dist: 0.232196
dist: 0.243245
dist: 0.245087
dist: 0.246928
dist: 0.245087
dist: 0.234038
dist: 0.246928
dist: 0.237721
dist: 0.248770
dist: 0.219305
dist: 0.243245
dist: 0.245087
dist: 0.245087
dist: 0.246928
dist: 0.219305
